Batch,Number,Day,Sex,Coat Color,Star?,Weight,Temperature,Accuri Count,Parasitemia,Lived?,Experimental Start Date,Description
Errol,306,8,F,Agouti,0,20.49,34.1,4976,0.326989619,1,8/31/2017,DO
Errol,306,9,F,Agouti,0,18.88,34.8,3396,0.07523511,1,8/31/2017,DO
Errol,306,10,F,Agouti,0,20.6,36.5,3019,0.022556391,1,8/31/2017,DO
Errol,306,11,F,Agouti,0,19.77,37.8,6482,0,1,8/31/2017,DO
Errol,306,12,F,Agouti,0,22.68,38,10021,0,1,8/31/2017,DO
Errol,306,13,F,Agouti,0,22.81,37.8,8506,0,1,8/31/2017,DO
Errol,306,14,F,Agouti,0,21.58,38.7,7341,0,1,8/31/2017,DO
Errol,306,15,F,Agouti,0,21.11,38.4,10395,0,1,8/31/2017,DO
Errol,306,26,F,Agouti,0,24.1,38.8,16889,,1,8/31/2017,DO
Errol,307,0,F,Agouti,0,28.99,38,14796,0,1,8/31/2017,DO
Errol,307,5,F,Agouti,0,29.23,37.6,17328,0.06539075,1,8/31/2017,DO
Errol,307,6,F,Agouti,0,29.74,37.3,13278,0.156934307,1,8/31/2017,DO
Errol,307,7,F,Agouti,0,28.79,37.9,8244,0.2,1,8/31/2017,DO
Errol,307,8,F,Agouti,0,27.59,32,5878,0.157992565,1,8/31/2017,DO
Errol,307,9,F,Agouti,0,26.19,35.9,4377,0.024671053,1,8/31/2017,DO
Errol,307,10,F,Agouti,0,27.34,37.4,6361,0.001602564,1,8/31/2017,DO
Errol,307,11,F,Agouti,0,27.44,38.4,9550,0.005395683,1,8/31/2017,DO
Errol,307,12,F,Agouti,0,27.36,38.5,11380,0.00913242,1,8/31/2017,DO
Errol,307,13,F,Agouti,0,27.57,37.4,11158,0.009070295,1,8/31/2017,DO
Errol,307,14,F,Agouti,0,27.08,37.9,7091,0.009433962,1,8/31/2017,DO
Errol,307,15,F,Agouti,0,27.09,38.2,8730,0,1,8/31/2017,DO
Errol,307,26,F,Agouti,0,30,38.6,17452,,1,8/31/2017,DO
Errol,308,0,F,Agouti,0,25.84,37.9,14878,0,1,8/31/2017,DO
Errol,308,5,F,Agouti,0,25.03,38,17444,0.048828125,1,8/31/2017,DO
Errol,308,6,F,Agouti,0,25.17,37.8,16167,0.209415584,1,8/31/2017,DO
Errol,308,7,F,Agouti,0,24.99,34.8,9666,0.324324324,1,8/31/2017,DO
Errol,308,8,F,Agouti,0,23.57,31.2,5990,0.27221172,1,8/31/2017,DO
Errol,308,9,F,Agouti,0,22.33,33.3,4233,0.024115756,1,8/31/2017,DO
Errol,308,10,F,Agouti,0,22.77,36,5014,0,1,8/31/2017,DO
Errol,308,11,F,Agouti,0,23.02,37.4,8553,0,1,8/31/2017,DO
Errol,308,12,F,Agouti,0,23.66,38.1,12296,0,1,8/31/2017,DO
Errol,308,13,F,Agouti,0,23.55,38.4,14560,0,1,8/31/2017,DO
Errol,308,14,F,Agouti,0,24.23,38.4,13501,0,1,8/31/2017,DO
Errol,308,15,F,Agouti,0,24.1,37.6,12760,0,1,8/31/2017,DO
Errol,308,26,F,Agouti,0,26.3,37.5,16190,,1,8/31/2017,DO
Errol,309,0,F,Agouti,0,24.78,36.8,17055,0,1,8/31/2017,DO
Errol,309,5,F,Agouti,0,25.19,37.4,17247,0.035836177,1,8/31/2017,DO
Errol,309,6,F,Agouti,0,25.12,37.5,16018,0.105511811,1,8/31/2017,DO
Errol,309,7,F,Agouti,0,24.95,36.7,11934,0.172284644,1,8/31/2017,DO
Errol,309,8,F,Agouti,0,24.07,33,7772,0.123367199,1,8/31/2017,DO
Errol,309,9,F,Agouti,0,23.32,34.3,7554,0.007849294,1,8/31/2017,DO
Errol,309,10,F,Agouti,0,23.2,36.4,7899,0.003838772,1,8/31/2017,DO
Errol,309,11,F,Agouti,0,22.77,37.1,9525,0,1,8/31/2017,DO
Errol,309,12,F,Agouti,0,23.13,37.9,11842,0,1,8/31/2017,DO
Errol,309,13,F,Agouti,0,23.01,36.6,13968,0,1,8/31/2017,DO
Errol,309,14,F,Agouti,0,23.12,37.4,11728,0,1,8/31/2017,DO
Errol,309,15,F,Agouti,0,23.26,35.8,13419,0,1,8/31/2017,DO
Errol,309,26,F,Agouti,0,24.1,35.5,15085,,1,8/31/2017,DO
Errol,310,0,F,Agouti,0,17.49,38.7,17199,0,1,8/31/2017,DO
Errol,310,5,F,Agouti,0,18.66,38.5,16249,0.093357271,1,8/31/2017,DO
Errol,310,6,F,Agouti,0,18.99,38.2,12967,0.26523888,1,8/31/2017,DO
Errol,310,7,F,Agouti,0,18.62,36.7,6167,0.376873662,1,8/31/2017,DO
Errol,310,8,F,Agouti,0,16.94,33.7,3745,0.309486781,1,8/31/2017,DO
Errol,310,9,F,Agouti,0,17.07,33.6,4942,0.128856624,1,8/31/2017,DO
Errol,310,10,F,Agouti,0,18.35,37.8,7594,0.07518797,1,8/31/2017,DO
Errol,310,11,F,Agouti,0,19.17,37.3,8136,0.022653722,1,8/31/2017,DO
Errol,310,12,F,Agouti,0,19.76,38.6,9554,0.026369168,1,8/31/2017,DO
Errol,310,13,F,Agouti,0,19.65,38.8,9971,0.00742115,1,8/31/2017,DO
Errol,310,14,F,Agouti,0,20.44,38.6,10713,0.004739336,1,8/31/2017,DO
Errol,310,15,F,Agouti,0,19.98,38.3,11923,0,1,8/31/2017,DO
Errol,310,26,F,Agouti,0,19.3,38.6,18147,,1,8/31/2017,DO
Errol,311,0,F,Agouti,0,21.66,37.8,14943,0,0,8/31/2017,DO
Errol,311,5,F,Agouti,0,22.94,37.1,16257,0.054135338,0,8/31/2017,DO
Errol,311,6,F,Agouti,0,23.06,37.9,14070,0.140651801,0,8/31/2017,DO
Errol,311,7,F,Agouti,0,22.61,36.7,8305,0.262886598,0,8/31/2017,DO
Errol,311,8,F,Agouti,0,21.57,31.9,4401,0.270909091,0,8/31/2017,DO
Errol,311,9,F,Agouti,0,20.71,27.5,2602,0.052447552,0,8/31/2017,DO
Errol,311,10,F,Agouti,0,19.44,29.1,2049,0.011428571,0,8/31/2017,DO
Errol,312,0,F,Agouti,0,23.88,37.5,16799,0,1,8/31/2017,DO
Errol,312,5,F,Agouti,0,24.95,37.3,16367,0.125954198,1,8/31/2017,DO
Errol,312,6,F,Agouti,0,25.4,36.8,11982,0.330039526,1,8/31/2017,DO
Errol,312,7,F,Agouti,0,23.78,34.5,6243,0.425263158,1,8/31/2017,DO
Errol,312,8,F,Agouti,0,22.25,33,3879,0.065384615,1,8/31/2017,DO
Errol,312,9,F,Agouti,0,22.31,35.4,5849,0.009090909,1,8/31/2017,DO
Errol,312,10,F,Agouti,0,24.81,37.3,7604,0.00990099,1,8/31/2017,DO
Errol,312,11,F,Agouti,0,25.53,36.5,8582,0.01627907,1,8/31/2017,DO
Errol,312,12,F,Agouti,0,26.59,37.3,9403,0.006410256,1,8/31/2017,DO
Errol,312,13,F,Agouti,0,26.47,36.5,9945,0.006880734,1,8/31/2017,DO
Errol,312,14,F,Agouti,0,27.36,36.9,11618,0,1,8/31/2017,DO
Errol,312,15,F,Agouti,0,27.37,36.2,10946,0,1,8/31/2017,DO
Errol,312,26,F,Agouti,0,26.1,37.4,16862,,1,8/31/2017,DO
Errol,313,0,F,Agouti,0,20.92,36.3,15059,0,1,8/31/2017,DO
Errol,313,5,F,Agouti,0,21.47,36.8,17609,0.026833631,1,8/31/2017,DO
Errol,313,6,F,Agouti,0,21.84,36.8,16443,0.088737201,1,8/31/2017,DO
Errol,313,7,F,Agouti,0,21.44,36.3,12208,0.17032967,1,8/31/2017,DO
Errol,313,8,F,Agouti,0,20.97,36,8132,0.229110512,1,8/31/2017,DO
Errol,313,9,F,Agouti,0,20.15,35.5,4982,0.144128114,1,8/31/2017,DO
Errol,313,10,F,Agouti,0,20.44,36.2,5533,0.027573529,1,8/31/2017,DO
Errol,313,11,F,Agouti,0,20.65,36.2,7946,0.002493766,1,8/31/2017,DO
Errol,313,12,F,Agouti,0,20.96,35.6,10773,0,1,8/31/2017,DO
Errol,313,13,F,Agouti,0,20.98,36.9,10686,0,1,8/31/2017,DO
Errol,313,14,F,Agouti,0,21.32,36.4,9864,0,1,8/31/2017,DO
Errol,313,15,F,Agouti,0,20.93,36,9846,0,1,8/31/2017,DO
Errol,313,26,F,Agouti,0,22,36.6,15519,,1,8/31/2017,DO
Errol,314,0,F,White,0,16.88,38.2,14879,0,1,8/31/2017,DO
Errol,314,5,F,White,0,17.59,38.1,20150,0.0330033,1,8/31/2017,DO
Errol,314,6,F,White,0,17.53,38,18552,0.095826893,1,8/31/2017,DO
Errol,314,7,F,White,0,16.52,35.5,12186,0.135658915,1,8/31/2017,DO
Errol,314,8,F,White,0,15.7,35.7,8780,0.032,1,8/31/2017,DO
Errol,314,9,F,White,0,16.18,36.1,7764,0.020092736,1,8/31/2017,DO
Errol,314,10,F,White,0,17.31,38.6,8697,0.012139605,1,8/31/2017,DO
Errol,314,11,F,White,0,17.54,37.3,11430,0.004618938,1,8/31/2017,DO
Errol,314,12,F,White,0,17.91,38.4,12074,0.015873016,1,8/31/2017,DO
Errol,314,13,F,White,0,17.85,37.3,10434,0.008733624,1,8/31/2017,DO
Errol,314,14,F,White,0,18.62,38.6,12094,0,1,8/31/2017,DO
Errol,314,15,F,White,0,18.14,38.9,13451,0,1,8/31/2017,DO
Errol,314,26,F,White,0,18.1,36.8,18858,,1,8/31/2017,DO
Errol,315,0,F,White,0,20.5,39.1,13989,0,0,8/31/2017,DO
Errol,315,5,F,White,0,20.57,38.8,14801,0.080763583,0,8/31/2017,DO
Errol,315,6,F,White,0,20.92,38.9,12231,0.296928328,0,8/31/2017,DO
Errol,315,7,F,White,0,19.92,37,5909,0.412997904,0,8/31/2017,DO
Errol,315,8,F,White,0,18.93,31.7,2109,0.21942446,0,8/31/2017,DO
Errol,315,9,F,White,0,17.31,28.3,1996,0.053903346,0,8/31/2017,DO
Errol,316,0,F,White,0,27.9,37.5,15746,0,1,8/31/2017,DO
Errol,316,5,F,White,0,30.23,38,16648,0.031620553,1,8/31/2017,DO
Errol,316,6,F,White,0,30.82,37.5,15783,0.12835249,1,8/31/2017,DO
Errol,316,7,F,White,0,30.59,37.2,9701,0.221276596,1,8/31/2017,DO
Errol,316,8,F,White,0,29.56,34.8,5296,0.200757576,1,8/31/2017,DO
Errol,316,9,F,White,0,28.07,35.2,4026,0.034645669,1,8/31/2017,DO
Errol,316,10,F,White,0,28.61,37,5909,0.001683502,1,8/31/2017,DO
Errol,316,11,F,White,0,28.91,36.1,7696,0,1,8/31/2017,DO
Errol,316,12,F,White,0,28.87,37.8,11188,0,1,8/31/2017,DO
Errol,316,13,F,White,0,28.52,36.4,9184,0,1,8/31/2017,DO
Errol,316,14,F,White,0,29.1,37.5,9014,0,1,8/31/2017,DO
Errol,316,15,F,White,0,28.9,36.2,10064,0,1,8/31/2017,DO
Errol,316,26,F,White,0,31.2,36.7,15105,,1,8/31/2017,DO
Errol,317,0,F,Agouti,0,21.92,36.7,17602,0,1,8/31/2017,DO
Errol,317,5,F,Agouti,0,23.87,38,20101,0.034068136,1,8/31/2017,DO
Errol,317,6,F,Agouti,0,23.64,39,16670,0.149691358,1,8/31/2017,DO
Errol,317,7,F,Agouti,0,23.05,39.1,12881,0.260700389,1,8/31/2017,DO
Errol,317,8,F,Agouti,0,22.42,37,7326,0.200594354,1,8/31/2017,DO
Errol,317,9,F,Agouti,0,21.48,36.5,6253,0.040662651,1,8/31/2017,DO
Errol,317,10,F,Agouti,0,22.05,39,8273,0.027624309,1,8/31/2017,DO
Errol,317,11,F,Agouti,0,22.68,37,11171,0.02189781,1,8/31/2017,DO
Errol,317,12,F,Agouti,0,23.01,38.2,12597,0.027613412,1,8/31/2017,DO
Errol,317,13,F,Agouti,0,23.5,37,12177,0.072761194,1,8/31/2017,DO
Errol,317,14,F,Agouti,0,23.3,38.6,9239,0.073809524,1,8/31/2017,DO
Errol,317,15,F,Agouti,0,23.21,39,9048,0.026315789,1,8/31/2017,DO
Errol,317,26,F,Agouti,0,24.2,39.1,17893,,1,8/31/2017,DO
Errol,318,0,F,Agouti,0,25.29,37.3,16805,0,1,8/31/2017,DO
Errol,318,5,F,Agouti,0,25.58,38,19297,0.030487805,1,8/31/2017,DO
Errol,318,6,F,Agouti,0,25.53,38.2,14721,0.199362041,1,8/31/2017,DO
Errol,318,7,F,Agouti,0,25.31,37.7,9021,0.351851852,1,8/31/2017,DO
Errol,318,8,F,Agouti,0,23.92,36.5,4785,0.38030888,1,8/31/2017,DO
Errol,318,9,F,Agouti,0,22.78,35.8,4337,0.145038168,1,8/31/2017,DO
Errol,318,10,F,Agouti,0,24.68,37.7,6276,0.012915129,1,8/31/2017,DO
Errol,318,11,F,Agouti,0,25.25,36.7,10079,0,1,8/31/2017,DO
Errol,318,12,F,Agouti,0,25.63,37.8,10662,0,1,8/31/2017,DO
Errol,318,13,F,Agouti,0,25.71,37.6,13465,0,1,8/31/2017,DO
Errol,318,14,F,Agouti,0,25.41,38,10819,0,1,8/31/2017,DO
Errol,318,15,F,Agouti,0,25.08,37.8,11453,0,1,8/31/2017,DO
Errol,318,26,F,Agouti,0,25.9,36.9,17886,,1,8/31/2017,DO
Errol,319,0,F,White,0,24.24,37.8,17028,0,1,8/31/2017,DO
Errol,319,5,F,White,0,24.65,38.1,20052,0.027777778,1,8/31/2017,DO
Errol,319,6,F,White,0,26.16,36.3,18866,0.129370629,1,8/31/2017,DO
Errol,319,7,F,White,0,26,38.1,13696,0.226618705,1,8/31/2017,DO
Errol,319,8,F,White,0,25.39,36.5,9143,0.206837607,1,8/31/2017,DO
Errol,319,9,F,White,0,24.09,34.1,5532,0.040559441,1,8/31/2017,DO
Errol,319,10,F,White,0,24.14,36.5,7332,0.005444646,1,8/31/2017,DO
Errol,319,11,F,White,0,24.06,36.9,10007,0,1,8/31/2017,DO
Errol,319,12,F,White,0,24.36,37.7,8116,0,1,8/31/2017,DO
Errol,319,13,F,White,0,24.19,37.7,9590,0,1,8/31/2017,DO
Errol,319,14,F,White,0,24.02,38.3,11808,0,1,8/31/2017,DO
Errol,319,15,F,White,0,23.8,38.7,14998,0,1,8/31/2017,DO
Errol,319,26,F,White,0,25.1,38,19033,,1,8/31/2017,DO
Errol,320,0,F,Black,0,25.39,36.6,14202,0,1,8/31/2017,DO
Errol,320,5,F,Black,0,25.02,38.1,17425,0.009917355,1,8/31/2017,DO
Errol,320,6,F,Black,0,25.69,38,16402,0.069579288,1,8/31/2017,DO
Errol,320,7,F,Black,0,25.6,38,13116,0.143953935,1,8/31/2017,DO
Errol,320,8,F,Black,0,26.11,37.7,9388,0.236206897,1,8/31/2017,DO
Errol,320,9,F,Black,0,24.95,34.2,5741,0.162367223,1,8/31/2017,DO
Errol,320,10,F,Black,0,25.75,36.5,5039,0.088809947,1,8/31/2017,DO
Errol,320,11,F,Black,0,26.17,36.1,7781,0.047619048,1,8/31/2017,DO
Errol,320,12,F,Black,0,26.16,37.5,8788,0.017199017,1,8/31/2017,DO
Errol,320,13,F,Black,0,25.66,37.5,11022,0.005825243,1,8/31/2017,DO
Errol,320,14,F,Black,0,25.72,38,11776,0,1,8/31/2017,DO
Errol,320,15,F,Black,0,25.51,37.5,11709,0,1,8/31/2017,DO
Errol,320,26,F,Black,0,24.9,36,16393,,1,8/31/2017,DO
Errol,321,0,F,Agouti,0,24.35,37.7,15640,0,1,8/31/2017,DO
Errol,321,5,F,Agouti,0,22.5,38.4,19645,0.070281124,1,8/31/2017,DO
Errol,321,6,F,Agouti,0,23.08,37.2,15326,0.114457831,1,8/31/2017,DO
Errol,321,7,F,Agouti,0,23.36,37.4,7984,0.206759443,1,8/31/2017,DO
Errol,321,8,F,Agouti,0,22,34.5,5336,0.145323741,1,8/31/2017,DO
Errol,321,9,F,Agouti,0,22.37,36.2,3881,0.033158813,1,8/31/2017,DO
Errol,321,10,F,Agouti,0,23.36,37.7,4922,0.004282655,1,8/31/2017,DO
Errol,321,11,F,Agouti,0,23.5,37.7,7018,0,1,8/31/2017,DO
Errol,321,12,F,Agouti,0,23.93,38,8395,0,1,8/31/2017,DO
Errol,321,13,F,Agouti,0,23.88,37.8,9990,0,1,8/31/2017,DO
Errol,321,14,F,Agouti,0,23.5,37.9,7051,0,1,8/31/2017,DO
Errol,321,15,F,Agouti,0,23.54,37.4,9227,0,1,8/31/2017,DO
Errol,321,26,F,Agouti,0,25.5,37.6,17793,,1,8/31/2017,DO
Errol,322,0,F,Agouti,0,26.11,36.3,15986,0,1,8/31/2017,DO
Errol,322,5,F,Agouti,0,26.82,36.7,19432,0.044164038,1,8/31/2017,DO
Errol,322,6,F,Agouti,0,27.22,36.8,17982,0.092105263,1,8/31/2017,DO
Errol,322,7,F,Agouti,0,27.27,36.4,13793,0.210784314,1,8/31/2017,DO
Errol,322,8,F,Agouti,0,27.19,33,8386,0.259259259,1,8/31/2017,DO
Errol,322,9,F,Agouti,0,26.02,31.9,3857,0.171303075,1,8/31/2017,DO
Errol,322,10,F,Agouti,0,26.5,36.4,3884,0.023090586,1,8/31/2017,DO
Errol,322,11,F,Agouti,0,27.22,35.2,7039,0,1,8/31/2017,DO
Errol,322,12,F,Agouti,0,27.06,36.3,9896,0,1,8/31/2017,DO
Errol,322,13,F,Agouti,0,26.87,36.4,11950,0,1,8/31/2017,DO
Errol,322,14,F,Agouti,0,26.97,36.3,12661,0,1,8/31/2017,DO
Errol,322,15,F,Agouti,0,26.93,35.5,12858,0,1,8/31/2017,DO
Errol,322,26,F,Agouti,0,28.5,35.2,17038,,1,8/31/2017,DO
Fenrir,323,0,F,Agouti,0,19.34,37.4,17000,0,1,43059,DO
Fenrir,323,5,F,Agouti,0,20.38,37.5,17973,0.0544,1,43059,DO
Fenrir,323,6,F,Agouti,0,20.59,37.2,14878,0.163904236,1,43059,DO
Fenrir,323,7,F,Agouti,0,20.45,36.5,8559,0.275510204,1,43059,DO
Fenrir,323,8,F,Agouti,0,19.55,35.6,4242,0.295585413,1,43059,DO
Fenrir,323,9,F,Agouti,0,18.65,34.4,3661,0.146507666,1,43059,DO
Fenrir,323,10,F,Agouti,0,19.05,36.7,6394,0.018036072,1,43059,DO
Fenrir,323,11,F,Agouti,0,18.99,36.1,11286,0,1,43059,DO
Fenrir,323,12,F,Agouti,0,19.98,36.6,11458,0,1,43059,DO
Fenrir,323,13,F,Agouti,0,20.23,36.5,9435,0,1,43059,DO
Fenrir,323,14,F,Agouti,0,19.43,37.4,10931,0,1,43059,DO
Fenrir,323,15,F,Agouti,0,19.04,37,11391,0,1,43059,DO
Fenrir,323,27,F,Agouti,0,21.3,38,13374,,1,43059,DO
Fenrir,324,0,F,White,0,28.99,37.1,17379,0,1,43059,DO
Fenrir,324,5,F,White,0,28.31,37.6,17298,0.014414414,1,43059,DO
Fenrir,324,6,F,White,0,28.35,37.2,15974,0.044668588,1,43059,DO
Fenrir,324,7,F,White,0,28.01,36.1,13094,0.111517367,1,43059,DO
Fenrir,324,8,F,White,0,26.77,35,8462,0.224206349,1,43059,DO
Fenrir,324,9,F,White,0,24.85,32.9,4910,0.131578947,1,43059,DO
Fenrir,324,10,F,White,0,24.8,32.7,3990,0.088785047,1,43059,DO
Fenrir,324,11,F,White,0,24.58,35.6,3967,0.02238806,1,43059,DO
Fenrir,324,12,F,White,0,26.07,37.7,6566,0,1,43059,DO
Fenrir,324,13,F,White,0,26.01,37.4,10515,0,1,43059,DO
Fenrir,324,14,F,White,0,26.3,37.7,12723,0,1,43059,DO
Fenrir,324,15,F,White,0,26.01,36.9,11352,0,1,43059,DO
Fenrir,324,27,F,White,0,26.9,37.6,13552,,1,43059,DO
Fenrir,325,0,F,Black,0,25.64,37.7,16854,0,1,43059,DO
Fenrir,325,5,F,Black,0,25.79,37.5,19644,0.024193548,1,43059,DO
Fenrir,325,6,F,Black,0,26.66,38.2,14768,0.080838323,1,43059,DO
Fenrir,325,7,F,Black,0,26.3,36.8,13067,0.178571429,1,43059,DO
Fenrir,325,8,F,Black,0,25.91,37.2,7281,0.229565217,1,43059,DO
Fenrir,325,9,F,Black,0,25.19,35.5,4603,0.115987461,1,43059,DO
Fenrir,325,10,F,Black,0,25.7,37.4,5004,0.007177033,1,43059,DO
Fenrir,325,11,F,Black,0,24.76,37.4,9357,0,1,43059,DO
Fenrir,325,12,F,Black,0,25.13,37.7,7776,0,1,43059,DO
Fenrir,325,13,F,Black,0,24.81,36.5,8330,0,1,43059,DO
Fenrir,325,14,F,Black,0,25.26,38.5,9268,0,1,43059,DO
Fenrir,325,15,F,Black,0,24.74,37.9,11051,0,1,43059,DO
Fenrir,325,27,F,Black,0,26.6,38.1,11149,,1,43059,DO
Fenrir,326,0,F,White,0,19.16,37.6,15154,0,1,43059,DO
Fenrir,326,5,F,White,0,20.24,37.8,15326,0.076788831,1,43059,DO
Fenrir,326,6,F,White,0,20.88,37.9,13317,0.183739837,1,43059,DO
Fenrir,326,7,F,White,0,19.3,36.4,8625,0.358369099,1,43059,DO
Fenrir,326,8,F,White,0,17.44,34.6,4397,0.277777778,1,43059,DO
Fenrir,326,9,F,White,0,16.93,34.1,3059,0.027600849,1,43059,DO
Fenrir,326,10,F,White,0,18.69,37,3706,0,1,43059,DO
Fenrir,326,11,F,White,0,19.55,37.3,6723,0,1,43059,DO
Fenrir,326,12,F,White,0,20.03,37.7,8737,0,1,43059,DO
Fenrir,326,13,F,White,0,20.33,37.5,10221,0,1,43059,DO
Fenrir,326,14,F,White,0,19.85,37.6,8733,0,1,43059,DO
Fenrir,326,15,F,White,0,20.03,36.9,8802,0,1,43059,DO
Fenrir,327,0,F,Agouti,0,21.91,35.2,19457,0,0,43059,DO
Fenrir,327,5,F,Agouti,0,22.26,34.8,17871,0.061705989,0,43059,DO
Fenrir,327,6,F,Agouti,0,22.8,36.7,14135,0.197349043,0,43059,DO
Fenrir,327,7,F,Agouti,0,22.02,34.8,8364,0.323155216,0,43059,DO
Fenrir,327,8,F,Agouti,0,20.64,28.5,3818,0.314387211,0,43059,DO
Fenrir,327,9,F,Agouti,0,18.68,30.5,2689,0.129032258,0,43059,DO
Fenrir,327,10,F,Agouti,0,17.72,27.1,2269,0.110375276,0,43059,DO
Fenrir,328,0,F,Agouti,0,26.37,37.3,17141,0,1,43059,DO
Fenrir,328,5,F,Agouti,0,27.67,37.7,17743,0.02130898,1,43059,DO
Fenrir,328,6,F,Agouti,0,27.37,37.2,16490,0.097001764,1,43059,DO
Fenrir,328,7,F,Agouti,0,27.48,37,13059,0.233807267,1,43059,DO
Fenrir,328,8,F,Agouti,0,26.65,31.7,7142,0.402843602,1,43059,DO
Fenrir,328,9,F,Agouti,0,25.45,32.3,3850,0.19527897,1,43059,DO
Fenrir,328,10,F,Agouti,0,25.41,35.5,4753,0.050403226,1,43059,DO
Fenrir,328,11,F,Agouti,0,26.39,36.9,8983,0,1,43059,DO
Fenrir,328,12,F,Agouti,0,26.91,37.1,12675,0,1,43059,DO
Fenrir,328,13,F,Agouti,0,26.81,36.9,13131,0,1,43059,DO
Fenrir,328,14,F,Agouti,0,26.84,37.2,13619,0.01059322,1,43059,DO
Fenrir,328,15,F,Agouti,0,26.38,35.8,13680,0,1,43059,DO
Fenrir,328,27,F,Agouti,0,29.5,37.1,13853,,1,43059,DO
Fenrir,329,0,F,Agouti,0,19.69,36.6,16996,0,1,43059,DO
Fenrir,329,5,F,Agouti,0,19.33,37.2,17260,0.059633028,1,43059,DO
Fenrir,329,6,F,Agouti,0,19.63,37.4,15970,0.176356589,1,43059,DO
Fenrir,329,7,F,Agouti,0,19.74,36.5,10754,0.362694301,1,43059,DO
Fenrir,329,8,F,Agouti,0,17.78,34.6,6434,0.435344828,1,43059,DO
Fenrir,329,9,F,Agouti,0,16.56,32.8,3561,0.091476091,1,43059,DO
Fenrir,329,10,F,Agouti,0,17.22,36.1,3814,0.026258206,1,43059,DO
Fenrir,329,11,F,Agouti,0,18.33,36,6498,0.016129032,1,43059,DO
Fenrir,329,12,F,Agouti,0,19.07,37.3,7914,0.006578947,1,43059,DO
Fenrir,329,13,F,Agouti,0,18.98,36.2,9900,0.00862069,1,43059,DO
Fenrir,329,14,F,Agouti,0,19.63,37.2,10276,0,1,43059,DO
Fenrir,329,15,F,Agouti,0,20.08,37,11100,0,1,43059,DO
Fenrir,329,27,F,Agouti,0,21.3,36.9,13355,,1,43059,DO
Fenrir,330,0,F,White,0,21.37,37.4,16956,0,1,43059,DO
Fenrir,330,5,F,White,0,22.06,37,17809,0.017828201,1,43059,DO
Fenrir,330,6,F,White,0,21.78,37.8,15100,0.059130435,1,43059,DO
Fenrir,330,7,F,White,0,21.57,37.4,11600,0.194395797,1,43059,DO
Fenrir,330,8,F,White,0,20.81,35.3,5164,0.333333333,1,43059,DO
Fenrir,330,9,F,White,0,19.33,32.4,3294,0.069148936,1,43059,DO
Fenrir,330,10,F,White,0,19.21,35.9,3644,0,1,43059,DO
Fenrir,330,11,F,White,0,20.33,36.2,6968,0,1,43059,DO
Fenrir,330,12,F,White,0,21.62,37.7,9710,0,1,43059,DO
Fenrir,330,13,F,White,0,21.64,36.8,12980,0,1,43059,DO
Fenrir,330,14,F,White,0,22.44,37.8,15793,0,1,43059,DO
Fenrir,330,15,F,White,0,21.95,37.1,14399,0,1,43059,DO
Fenrir,330,27,F,White,0,22,37.8,16070,,1,43059,DO
Fenrir,331,0,F,Agouti,0,31.45,36.9,17143,0,1,43059,DO
Fenrir,331,5,F,Agouti,0,31.95,36.7,17390,0.04245283,1,43059,DO
Fenrir,331,6,F,Agouti,0,31.49,37,16285,0.139084507,1,43059,DO
Fenrir,331,7,F,Agouti,0,30.95,36.1,10490,0.219277108,1,43059,DO
Fenrir,331,8,F,Agouti,0,29.82,33,5560,0.212653779,1,43059,DO
Fenrir,331,9,F,Agouti,0,28.6,32,3946,0.014675052,1,43059,DO
Fenrir,331,10,F,Agouti,0,28.55,36.6,4088,0,1,43059,DO
Fenrir,331,11,F,Agouti,0,28.95,36.2,7965,0,1,43059,DO
Fenrir,331,12,F,Agouti,0,29.32,37,10408,0,1,43059,DO
Fenrir,331,13,F,Agouti,0,29.07,37.1,11761,0,1,43059,DO
Fenrir,331,14,F,Agouti,0,28.96,37.6,12768,0,1,43059,DO
Fenrir,331,15,F,Agouti,0,28.92,36.4,13481,0,1,43059,DO
Fenrir,331,27,F,Agouti,0,30.8,37.3,13388,,1,43059,DO
Fenrir,332,0,F,Agouti,0,22.88,37,16936,0,1,43059,DO
Fenrir,332,5,F,Agouti,0,23.47,37.4,20513,0.051282051,1,43059,DO
Fenrir,332,6,F,Agouti,0,24.56,36.6,16952,0.133433283,1,43059,DO
Fenrir,332,7,F,Agouti,0,24.47,36.9,13044,0.245508982,1,43059,DO
Fenrir,332,8,F,Agouti,0,24.05,27.2,9033,0.272084806,1,43059,DO
Fenrir,332,9,F,Agouti,0,23.17,33.5,5341,0.241545894,1,43059,DO
Fenrir,332,10,F,Agouti,0,23.39,35.7,5991,0.102137767,1,43059,DO
Fenrir,332,11,F,Agouti,0,23.81,36.2,8774,0.032206119,1,43059,DO
Fenrir,332,12,F,Agouti,0,24.32,37,9600,0.01734104,1,43059,DO
Fenrir,332,13,F,Agouti,0,23.61,37,10175,0.007117438,1,43059,DO
Fenrir,332,14,F,Agouti,0,23.78,36.1,11086,0,1,43059,DO
Fenrir,332,15,F,Agouti,0,23.44,36.5,12392,0,1,43059,DO
Fenrir,332,27,F,Agouti,0,24,37.1,14811,,1,43059,DO
Fenrir,333,0,F,Agouti,0,24.02,36.8,18137,0,1,43059,DO
Fenrir,333,5,F,Agouti,0,24,36.6,19127,0.021032505,1,43059,DO
Fenrir,333,6,F,Agouti,0,24.35,35.9,17266,0.0657277,1,43059,DO
